date,extreme_decimal_united_states,extreme_decimal_china,extreme_decimal_brazil,extreme_decimal_argentina,Corn_Volume,Corn_Open_Int,Corn_Last,Soy_Volume,Soy_Open_Int,Soy_Last,Dollar_Index_Last,CrudeWTI_Last,glob_uncertainty_index,geopol_risk_index,VIX_index,corn_last_104w_avg,soy_last_104w_avg,corn_last_5week_av_change,soy_last_5week_av_change
03/12/2001,0.057241,0.037004,0.057049,0.127929,138972,415014,213,73794,175366,435.625,116.07,19.03,106.2408379,240.82,23.49,205.2475962,464.7115385,2.75,4.6
10/12/2001,0.062607,0.040576,0.026271,0.101297,78285,413307,207.75,81494,179060,427,114.93,19.23,105.8124801,249.28,24.63,205.3557692,464.6105769,0.55,1.275
17/12/2001,0.064465,0.116877,0.025713,0.059912,82114,414352,206.5,103635,175937,425.625,116.98,19.18,105.3841223,220.5585714,22.5,205.4014423,464.3665865,0.85,-1.875
24/12/2001,0.060842,0.026734,0.058442,0.05135,59232,318714,205.75,84813,120338,416.625,117.25,20.43,104.9557645,232.9728571,21.4,205.4134615,464.0697115,0.4,-3.475
31/12/2001,0.061835,0.023138,0.042557,0.061128,75041,434006,207.5,84054,160315,417,116.33,21.63,104.5274067,194.8728571,20.45,205.4278846,463.6658654,-0.4,-2.925
07/01/2002,0.047435,0.045372,0.102688,0.066211,108198,451355,209.75,119414,155840,433,116.64,19.68,104.0990489,168.9614286,22.6,205.4543269,463.2716346,-0.65,-0.525
14/01/2002,0.068529,0.044859,0.188206,0.091505,97941,463726,209.25,109882,154813,431.625,117.64,18.03,99.65132819,170.2214286,22.52,205.4014423,462.7824519,0.3,0.925
21/01/2002,0.087654,0.061101,0.160645,0.061046,89622,468154,207,91141,154869,420,119.85,19.73,95.20360748,149.6028571,21.01,205.3197115,462.0180288,0.1,-1.125
28/01/2002,0.102708,0.079372,0.10193,0.042892,93274,472510,209.5,86634,160185,416.625,119.79,20.38,90.75588677,155.1542857,21.12,205.2884615,461.3557692,0.75,0
04/02/2002,0.09235,0.082661,0.106559,0.023179,91246,477966,205.25,76616,166932,419,118.98,20.28,86.30816606,141.5,23.26,205.1875,460.7211538,-0.45,0.4
11/02/2002,0.097274,0.093008,0.104396,0.033616,123344,467785,205.5,81845,171195,428,118.47,21.53,83.93487136,145.0328571,22.37,205.1009615,460.0625,-0.85,-1
18/02/2002,0.108138,0.097181,0.100903,0.042733,146269,459352,203.25,113314,174579,442,118.48,21.08,81.56157665,144.7542857,22.86,204.9759615,459.6778846,-1.2,2.075
25/02/2002,0.16951,0.033213,0.073163,0.055858,253558,442740,204.5,126530,164498,437,119.4,22.4,79.18828195,141.5042857,19.96,204.8509615,459.1826923,-0.5,3.4
04/03/2002,0.156737,0.046184,0.067916,0.060241,92754,428843,207.25,130764,161551,450,117.99,23.83,76.81498724,158.8,19.27,204.7403846,458.8461538,-0.45,6.675
11/03/2002,0.111336,0.039388,0.076001,0.069639,95868,428904,204.75,94905,173116,458,117.22,24.53,78.06572882,169.5971429,18.42,204.4807692,458.3269231,-0.1,7.8
18/03/2002,0.079528,0.034521,0.085454,0.127116,72075,433520,204.75,94545,174118,451,118.05,25.2,79.31647039,148.14,17.77,204.2860577,457.8317308,-0.15,4.6
25/03/2002,0.070489,0.027755,0.059922,0.129765,111310,437819,202.5,95846,173447,463.625,118.62,26.33,80.56721197,132.0171429,17.4,204.03125,457.3185096,-0.15,4.325
01/04/2002,0.079373,0.020705,0.038492,0.069596,92419,439293,203.5,94923,175911,454,117.69,26.23,81.81795354,178.9414286,19.13,203.8317308,456.7367788,-0.2,3.4
08/04/2002,0.052759,0.033905,0.043235,0.088459,134257,437102,202.75,110598,166453,450.625,117.74,23.48,81.46948939,175.29,19.42,203.6346154,456.1995192,-0.9,0.125
15/04/2002,0.080264,0.028117,0.043041,0.148612,139424,431995,203.25,121980,160107,461.625,116.29,26.38,81.12102524,153.3428571,18.3,203.4375,455.7103365,-0.3,0.725
22/04/2002,0.0535,0.034694,0.0622,0.150558,149775,425883,203,121539,161644,456.625,115.04,27.13,80.77256108,113.4828571,22.14,203.2259615,455.2067308,-0.35,1.125
29/04/2002,0.045856,0.150325,0.04589,0.085535,149052,398213,201,88322,145867,451.625,113.59,26.63,80.42409693,134.2342857,20.19,202.8389423,454.4002404,-0.3,-2.4
06/05/2002,0.052027,0.181131,0.036089,0.052086,122672,399548,207,84570,144800,462.625,113.92,27.98,80.07563278,151.0814286,22.41,202.5144231,453.6658654,0.7,1.725
13/05/2002,0.070669,0.155524,0.047369,0.036552,177993,412817,209,98366,153413,480.625,113,28.18,83.0447825,161.3571429,17.7,202.2644231,453.1911058,1.25,6
20/05/2002,0.09177,0.152314,0.033906,0.044037,104545,420224,207,102374,166947,484,112.8,26.63,86.01393222,167.7214286,18.9,202.0480769,452.9314904,0.75,4.475
27/05/2002,0.10317,0.069602,0.03969,0.074002,127209,424972,217,114712,171215,504.625,111.81,25.33,88.98308193,167.7357143,19.98,201.9519231,452.8557692,2.8,9.6
03/06/2002,0.088373,0.062083,0.048597,0.111397,111700,429711,212.75,112681,182845,503,110.99,24.75,91.95223165,161.1771429,23.51,201.9567308,452.8557692,2.35,10.275
10/06/2002,0.060995,0.039668,0.063899,0.101048,145566,432440,214.25,108534,185445,491.625,110.76,25.93,93.92490712,159.8157143,25.96,202.0913462,452.8665865,1.45,5.8
17/06/2002,0.037996,0.02988,0.044551,0.115839,146648,431955,215.25,111882,188502,491,108.19,25.53,95.8975826,142.1371429,27.23,202.2980769,452.9435096,1.25,2.075
24/06/2002,0.048369,0.048435,0.030774,0.035682,335204,428235,230,191067,197974,530.625,106.11,26.88,97.87025807,132.5528571,25.4,202.7716346,453.5168269,4.6,9.325
01/07/2002,0.053865,0.02868,0.050979,0.097589,220672,447776,232.5,166529,215867,551,107.66,26.83,99.84293354,132.4242857,27.11,203.3173077,454.3485577,3.1,9.275
08/07/2002,0.059538,0.029312,0.02553,0.131245,160707,442674,218.5,140370,212547,554.625,105.89,27.48,100.7456962,111.63,32.94,203.7067308,455.2872596,1.15,10.325
15/07/2002,0.073031,0.073268,0.029869,0.173986,128039,450543,234.75,145206,230172,570.625,104.06,27.83,101.6484588,116.3371429,38.17,204.2716346,456.3509615,4.1,15.8
22/07/2002,0.071063,0.069305,0.022531,0.174749,200307,478163,244,181872,231914,544.625,106.61,26.58,102.5512214,107.2814286,35.51,205.0096154,457.3377404,5.75,10.725
29/07/2002,0.076344,0.05807,0.035496,0.171901,210836,486609,255.75,166752,206105,559.625,106.67,26.83,103.453984,140.3614286,41.29,205.8942308,458.5504808,5.15,5.8
05/08/2002,0.073971,0.095582,0.04458,0.139449,158230,503846,255.25,101713,201609,545.625,108.18,26.88,104.3567466,143.9771429,35.33,206.7884615,459.5276442,4.55,-1.075
12/08/2002,0.080851,0.09313,0.047569,0.099606,244730,518994,275.75,152963,208331,583,106.65,29.33,108.0908935,109.68,28.81,207.8317308,460.8449519,11.45,5.675
19/08/2002,0.091358,0.054392,0.050425,0.12713,184452,520811,267.5,137613,201375,555,107.97,29.93,111.8250405,126.3242857,29.32,208.8076923,461.859375,6.55,-3.125
26/08/2002,0.086791,0.039389,0.034478,0.209405,181878,495596,264.5,83138,193155,560.625,106.98,28.98,115.5591874,114.5542857,32.64,209.6754808,462.6634615,4.1,3.2
02/09/2002,0.059162,0.102111,0.033224,0.20602,140605,492212,282.25,90015,197304,571,106.84,29.63,119.2933343,154.4385714,36.33,210.7019231,463.5480769,5.3,2.275
09/09/2002,0.059349,0.098753,0.040996,0.245298,179829,505547,276.25,124860,200437,561,108.06,29.83,118.4520985,199.31,35.82,211.7259615,464.5961538,4.2,3.075
16/09/2002,0.023003,0.051966,0.036949,0.21893,189192,507841,260.75,89808,202156,556.625,107.53,29.63,117.6108627,171.3228571,38.98,212.5985577,465.4579327,-3,-5.275
23/09/2002,0.02911,0.047944,0.040679,0.08809,128773,500568,260.75,84853,205463,545.625,107.53,30.53,116.7696269,170.3214286,36.97,213.3485577,466.2572115,-1.35,-1.875
30/09/2002,0.027265,0.097953,0.026535,0.066521,140737,484181,263.75,118255,203879,519.625,107.6,29.63,115.9283911,140.7057143,39.46,214.0264423,466.8449519,-0.15,-8.2
07/10/2002,0.037227,0.146439,0.024288,0.086245,135362,487198,252.75,108348,203669,506.625,107.25,29.38,115.0871553,184.8285714,35.7,214.5480769,467.4519231,-5.9,-12.875
14/10/2002,0.05321,0.063467,0.045943,0.111898,151525,482799,265.25,119170,209964,526.625,108.52,29.63,116.6330833,190.4914286,33.53,215.1634615,468.1983173,-2.2,-6.875
21/10/2002,0.08187,0.024523,0.110631,0.152174,112358,486403,260.25,124262,218522,540,107.92,26.98,118.1790113,159.8371429,30,215.75,469.1454327,-0.1,-3.325
28/10/2002,0.162092,0.041415,0.068595,0.177669,137006,492319,254.5,178246,214531,556.625,106.08,27.13,119.7249393,140.3114286,29.3,216.1947115,470.1033654,-1.25,2.2
04/11/2002,0.14293,0.0526,0.050268,0.185165,164015,506107,239.25,135484,208331,553,104.5,25.78,121.2708673,142.4014286,29.41,216.46875,471.09375,-4.9,6.675
11/11/2002,0.037558,0.079419,0.038777,0.170771,184443,508181,248,109988,201873,555,105.04,25.53,120.8539161,180.68,26.65,216.8461538,471.9110577,-0.95,9.675
18/11/2002,0.038102,0.073625,0.063516,0.130447,184766,498162,253.75,97196,206810,560.625,106.12,26.68,120.436965,159.3185714,23.16,217.2067308,472.7536058,-2.3,6.8
25/11/2002,0.045478,0.080917,0.152148,0.192537,233532,471953,250.25,81994,214194,565,106.41,26.88,120.0200138,155.1071429,27.5,217.5504808,473.4555288,-2,5
02/12/2002,0.076549,0.057488,0.246004,0.252026,130954,463428,238.25,128865,217162,553,105.36,26.93,119.6030626,161.6128571,28.88,217.7860577,473.9987981,-3.25,-0.725
09/12/2002,0.102768,0.034671,0.04941,0.250135,78177,453777,243,95976,215010,561,103.98,28.5,120.8265694,152.6057143,28.18,218.0528846,474.6574519,0.75,1.6
16/12/2002,0.063509,0.048208,0.029561,0.192745,66601,445624,243.25,139038,216467,562.625,103.43,30.43,122.0500762,188.2014286,26.71,218.2307692,475.2932692,-0.95,1.525
23/12/2002,0.095986,0.078442,0.032389,0.155749,52324,327411,242.75,77190,157219,560,102.41,32.73,123.2735831,200.1457143,29.55,218.4278846,475.9903846,-2.2,-0.125
30/12/2002,0.076601,0.038294,0.033379,0.217037,84388,441148,241,109475,205352,571,102.47,33.08,124.4970899,193.3,24.68,218.6394231,476.9038462,-1.85,1.2
06/01/2003,0.069947,0.037027,0.03991,0.182064,143304,443994,239.75,141184,212724,551,101.23,31.68,125.7205967,181.4342857,24.32,218.8100962,477.7403846,0.3,-0.4
13/01/2003,0.096998,0.050967,0.081206,0.148638,133246,458627,239,131281,196235,547.625,100.55,33.93,127.9847266,188.4757143,25.7,219.1081731,478.6454327,-0.8,-2.675
20/01/2003,0.128794,0.040581,0.037944,0.182235,90026,465627,243.5,101386,196256,561.625,99.22,35.03,130.2488565,216.5371429,31.51,219.53125,479.7716346,0.05,-0.2
27/01/2003,0.135097,0.036928,0.054314,0.144556,98490,462322,246.75,103484,197257,557.625,99.91,33.53,132.5129863,230.2985714,31.17,219.9134615,480.7680288,0.8,-0.475
03/02/2003,0.118691,0.046284,0.027055,0.139264,113332,470327,246.75,102203,202930,550.625,99.57,35.13,134.7771162,193.0871429,34.01,220.2836538,481.7980769,1.15,-4.075
10/02/2003,0.095334,0.032819,0.025788,0.139491,134461,473839,247.25,147632,212618,566.625,100.04,36.83,142.9903256,265.6257143,32.62,220.6225962,483.0012019,1.5,3.125
17/02/2003,0.094898,0.054348,0.033943,0.161976,187848,472799,241.75,117588,224324,569,100.09,36.88,151.2035349,258.1971429,30.25,220.9350962,484.1935096,0.55,4.275
24/02/2003,0.119014,0.123679,0.036774,0.123257,225582,462115,242.25,145236,232176,569.625,99.71,36.63,159.4167443,229.84,29.63,221.1706731,485.4014423,-0.25,1.6
03/03/2003,0.132683,0.14951,0.053128,0.10255,131602,446293,249.5,114866,228471,556.625,98.04,37.78,167.6299536,284.76,31.08,221.5048077,486.4411058,0.55,-0.2
10/03/2003,0.094071,0.213489,0.060804,0.146935,91710,434792,243,93348,226160,568.625,99.99,35.38,161.3354153,295.4542857,30.98,221.9230769,487.7884615,-0.75,3.6
17/03/2003,0.095944,0.158869,0.045617,0.147174,115600,450129,243.5,76578,229420,570,101.92,27.5,155.040877,458.5442857,28.67,222.3365385,489.1971154,-0.75,0.675
24/03/2003,0.067849,0.076761,0.045373,0.107533,78061,451027,239.75,91249,222318,573.625,99.96,30.18,148.7463387,398.0871429,27.75,222.6682692,490.7127404,-0.4,0.925
31/03/2003,0.057187,0.131414,0.050919,0.127904,161822,427424,252,118508,233484,584,100.45,28.63,142.4518004,371.2514286,29.13,223.0504808,492.2463942,1.95,2.875
07/04/2003,0.075587,0.094443,0.062306,0.048753,173535,416758,251.25,136030,253495,593,100.18,28.13,136.1572621,288.2542857,24.44,223.4110577,493.8521635,0.35,7.275
14/04/2003,0.062221,0.065263,0.058191,0.073191,110741,413909,252.75,169388,263149,614.625,99.3,30.55,128.7033221,235.4057143,21.5,223.8798077,495.6947115,1.95,9.2
21/04/2003,0.083549,0.12739,0.064706,0.150689,146128,404908,248.75,156486,255919,595.625,98.36,26.28,121.2493821,176.2528571,20.8,224.3846154,497.3930288,1.05,5.125
28/04/2003,0.118581,0.076706,0.054718,0.191172,170707,397579,246.5,171378,240412,622,96.76,25.68,113.795442,160.4685714,20.63,224.7644231,499.171875,1.35,9.675
05/05/2003,0.161465,0.070699,0.057651,0.110298,183244,394598,262,129054,230024,631,94.98,27.73,106.341502,151.9642857,19.69,225.4182692,501.0516827,2,9.4
12/05/2003,0.143311,0.075654,0.044993,0.116737,205028,413978,264.25,126907,229217,630,94.08,29.13,101.9725028,181.59,18.4,226.0673077,502.8064904,2.6,7.4
19/05/2003,0.07613,0.03335,0.037164,0.227823,126406,416766,251.75,134116,231918,617.625,93.05,29.88,97.60350359,168.6357143,19.17,226.6490385,504.4903846,-0.2,0.6
26/05/2003,0.068715,0.043906,0.035244,0.169062,132956,405909,254.25,122081,228111,616,93.27,29.58,93.23450439,132.0271429,19.47,227.1634615,506.0817308,1.1,4.075
02/06/2003,0.080836,0.066059,0.031846,0.136697,156451,394644,249.75,141569,223781,624.625,93.48,31.28,88.86550518,156.0442857,21.25,227.6971154,507.6502404,0.65,0.525
09/06/2003,0.096294,0.026829,0.040497,0.1368,166091,390134,251.75,169410,223312,605,92.22,30.65,87.21035225,136.2685714,20.66,228.3341346,509.1165865,-2.05,-5.2
16/06/2003,0.08,0.086791,0.03603,0.114197,140818,388929,252.75,160811,223796,622,94.04,30.83,85.55519932,149.1314286,19.14,228.9735577,510.7800481,-2.3,-1.6
23/06/2003,0.055137,0.069143,0.042885,0.103498,264372,373136,243.5,181076,220565,621,95.15,29.28,83.90004639,149.2657143,19.16,229.5048077,512.2127404,-1.65,0.675
30/06/2003,0.066171,0.083139,0.067468,0.101876,193419,369809,236.25,138914,205110,615.625,94.41,30.43,82.24489346,128.0142857,19.39,229.8317308,513.4399038,-3.6,-0.075
07/07/2003,0.091638,0.135593,0.045534,0.079778,167082,372397,228.25,142770,187523,607,95.8,31.28,80.58974053,124.3028571,18.47,229.9759615,514.2908654,-4.3,-3.525
14/07/2003,0.092488,0.184086,0.033593,0.085978,114390,378843,221,129116,189724,567.625,96.86,31.98,77.75602405,136.2142857,19.11,230.1586538,515.0709135,-6.15,-7.475
21/07/2003,0.081873,0.071429,0.034455,0.102979,120031,394332,220.5,114383,192189,555.625,94.96,30.53,74.92230758,134.9714286,17.75,230.2259615,515.5432692,-6.45,-13.275
28/07/2003,0.088246,0.041063,0.033307,0.144483,126279,405984,220.75,113622,180462,541,96.66,32.33,72.0885911,143.6014286,20.75,230.34375,516.1105769,-4.55,-16
04/08/2003,0.098919,0.050244,0.033286,0.205225,126274,405966,225.75,78683,176238,539.625,96.36,32.18,69.25487462,134.18,19.59,230.3990385,516.4002404,-2.1,-15.2
11/08/2003,0.094918,0.069755,0.049097,0.116332,192092,392870,231.25,117628,177217,559,96.65,31.08,71.98414909,149.07,18.27,230.5673077,516.9579327,0.6,-9.6
18/08/2003,0.050651,0.103813,0.04621,0.066189,198351,375878,238.75,154264,199585,592,98.83,31.63,74.71342357,137.58,18.55,230.7980769,518.0829327,3.55,4.875
25/08/2003,0.029703,0.097027,0.044606,0.044034,185457,354437,244.75,106591,211836,598.625,98.1,31.78,77.44269805,135.2842857,18.63,231.0144231,519.2764423,4.85,8.6
01/09/2003,0.040413,0.144793,0.06006,0.0219,148658,353060,249,95234,212076,602.625,97.09,28.88,80.17197252,118.9614286,18.17,231.2668269,520.734375,5.65,12.325
08/09/2003,0.030872,0.061885,0.056378,0.030769,158272,354402,233,121424,219017,610,96.01,28.28,79.40394566,131.6171429,18.68,231.3990385,522.2295673,1.45,14.075
15/09/2003,0.042926,0.041165,0.056298,0.033494,114883,350999,231,106326,234555,617,94.96,27.03,78.6359188,114.7942857,17.54,231.5793269,523.8305288,-0.05,11.6
22/09/2003,0.051785,0.032411,0.035798,0.026368,104386,361522,229.25,144479,249124,634.625,93.87,28.18,77.86789194,107.38,22.23,231.8173077,525.8221154,-1.9,8.525
29/09/2003,0.040012,0.046137,0.03819,0.044438,131688,372606,236,168723,257874,658,93.23,30.23,77.09986508,104.4914286,19.5,232.1225962,528.0288462,-1.75,11.875
06/10/2003,0.050149,0.111325,0.053838,0.094007,115319,388943,229.25,170918,266192,695,91.52,31.98,76.33183822,104.0442857,18.45,232.4182692,530.75,-3.95,18.475
13/10/2003,0.041087,0.161591,0.047866,0.083802,112953,415990,221.25,223541,265512,711.625,92.29,30.68,75.68624891,111.6814286,17.62,232.5697115,533.7175481,-2.35,20.325
20/10/2003,0.064779,0.079651,0.056349,0.111517,254243,442488,236,221512,272547,746.625,91.28,30.08,75.04065961,117.1028571,17.71,232.8822115,537.0072115,1,25.925
27/10/2003,0.09,0.092643,0.050063,0.126536,268260,461689,248.25,256583,259449,779,92.73,29.13,74.3950703,97.36428571,16.1,233.3533654,540.5300481,3.8,28.875
03/11/2003,0.090157,0.105592,0.011948,0.122939,199484,470598,238.25,197154,244726,731,93.02,30.88,73.74948099,109.3528571,16.93,233.6730769,543.5144231,0.45,14.6
10/11/2003,0.078686,0.142702,0.021845,0.094719,162151,477569,239.5,174271,238920,762,91.44,32.38,72.87161474,108.7771429,16.94,234.03125,546.6586538,2.05,13.4
17/11/2003,0.084223,0.154888,0.025201,0.137786,194633,475556,236,155761,239734,742,90.6,32.08,71.99374849,146.3171429,18.98,234.3413462,549.6201923,2.95,6.075
24/11/2003,0.057497,0.139264,0.087018,0.172722,212595,453628,246.5,108703,242042,774,90.23,30.33,71.11588224,115.8214286,16.32,234.6971154,552.9122596,2.1,5.475
01/12/2003,0.044315,0.144794,0.100993,0.148728,162955,451312,251.5,142740,249202,749,89.14,30.73,70.23801599,128.69,17.09,235.0673077,555.9254808,0.65,-6
08/12/2003,0.046863,0.099699,0.128707,0.203864,119456,449027,255.5,153727,260139,763,88.49,33.03,70.64969015,101.7071429,16.41,235.5264423,559.15625,3.45,6.4
15/12/2003,0.055728,0.158619,0.153019,0.179888,94487,456721,250.25,133522,256886,752.625,88.11,33.03,71.06136431,127.5157143,16.42,235.9471154,562.3004808,2.15,-1.875
22/12/2003,0.078787,0.214349,0.168788,0.191662,143419,446939,237.75,134918,249440,748.625,87.63,32.78,71.47303846,150.3657143,17.45,236.2548077,565.4927885,0.35,1.325
29/12/2003,0.050357,0.217404,0.099872,0.182708,107877,431096,256.25,124216,244241,783,86.92,32.55,71.88471262,174.94,18.22,236.7235577,569.0120192,1.95,1.8
05/01/2004,0.054774,0.155125,0.114549,0.0988,106009,452322,254.5,112953,243528,782.625,85.11,34.32,72.29638678,120.0285714,16.75,237.1538462,572.3737981,0.6,6.725
12/01/2004,0.052183,0.095727,0.022008,0.056656,261867,529504,268.5,184251,257634,820,87.73,35.08,72.35013222,97.36571429,15,237.7235577,576.1081731,2.6,11.4
19/01/2004,0.068784,0.082401,0.026521,0.043332,204812,600405,273,147028,267331,825,86.56,35.03,72.40387765,94.94428571,14.84,238.3581731,580.0024038,4.55,14.475
26/01/2004,0.074697,0.091057,0.097821,0.033595,188513,625387,277.25,145407,271276,809.625,87.2,33.15,72.45762309,107.7928571,16.63,239.0096154,583.78125,7.9,12.2
02/02/2004,0.075726,0.115417,0.116981,0.041142,175858,633854,282,159582,269231,832.625,86.02,32.48,72.51136852,137.1485714,16,239.7475962,587.7584135,5.15,9.925
09/02/2004,0.08573,0.176582,0.122073,0.064797,242282,641031,283.5,190214,265444,826.625,85.56,34.44,73.86231746,114.4357143,15.58,240.4975962,591.5913462,5.8,8.8
16/02/2004,0.075718,0.140314,0.114157,0.021867,224818,638086,286.75,192906,268177,889,87.24,35.63,75.21326641,93.03857143,16.04,241.3004808,595.8894231,3.65,13.8
23/02/2004,0.085437,0.0834,0.100805,0.046206,283564,651888,300,220334,267212,938,87.31,36.18,76.56421535,117.6628571,14.55,242.21875,600.7067308,5.4,22.6
01/03/2004,0.104059,0.091271,0.092248,0.054856,190411,652785,294.25,189942,262638,936.625,88.18,37.28,77.91516429,97.4,14.48,243.0552885,605.3858173,3.4,25.4
08/03/2004,0.068809,0.164765,0.100696,0.055695,138098,652771,299.25,149535,255335,954,89.12,36.18,77.86898722,117.2914286,18.3,243.9639423,610.1550481,3.45,24.275
15/03/2004,0.042503,0.111082,0.098446,0.04726,176196,681408,312,160643,264583,1010.625,88.16,38.08,77.82281015,181.48,19.15,244.9951923,615.5360577,5.7,36.8
22/03/2004,0.055713,0.061842,0.116132,0.034676,190487,705257,305.5,169381,269020,997,88.89,35.73,77.77663308,147.9385714,17.33,245.9855769,620.6646635,3.75,21.6
29/03/2004,0.057525,0.039446,0.096001,0.057063,247520,723653,331.5,162028,271281,1031.625,88.51,34.38,77.73045601,136.62,15.64,247.2163462,626.21875,6.3,18.725
05/04/2004,0.077234,0.060661,0.081151,0.077181,286855,748921,327.5,189034,274626,974.625,89.02,37.13,77.68427894,166.8185714,16.26,248.4158654,631.2572115,6.65,7.6
12/04/2004,0.121097,0.096757,0.081099,0.109838,319678,718729,316.5,204740,266546,958.625,89.94,37.73,80.58976567,161.72,14.94,249.5048077,636.0360577,3.45,0.925
19/04/2004,0.067937,0.083914,0.056094,0.140503,204240,684369,310.5,173990,259682,957,91.08,37.13,83.4952524,130.7671429,14.01,250.5384615,640.8473558,-0.3,-10.725
26/04/2004,0.079996,0.005139,0.052309,0.109248,208315,661323,324.5,178871,248660,1014.625,90.48,37.38,86.40073913,127.6842857,17.19,251.7259615,646.2608173,3.8,3.525
